entrez_id,uniprot_id
114625,X6R4N5_HUMAN
10919,A0A0G2JIS2_HUMAN
10919,A2ABF8_HUMAN
10919,A0A0G2JRR0_HUMAN
10919,H0Y4K5_HUMAN
10919,A2ABF9_HUMAN
10919,A0A0G2JK64_HUMAN
10919,A0A024RCN9_HUMAN
10919,Q59FM7_HUMAN
10919,EHMT2_HUMAN
10919,B7Z852_HUMAN
10919,A0A0G2JIR1_HUMAN
10919,A0A0G2JRN8_HUMAN
10924,ASM3A_HUMAN
25829,A0A0J9YYJ3_HUMAN
25829,T184B_HUMAN
25829,F8WCD4_HUMAN
25829,F2Z397_HUMAN
25829,A0A024R1S0_HUMAN
10926,F8WF77_HUMAN
10926,DBF4A_HUMAN
10926,B7Z8C6_HUMAN
10926,B4DXK0_HUMAN
10927,SPIN1_HUMAN
10927,A0A024QZ93_HUMAN
10927,A0A024R297_HUMAN
25827,F8WC58_HUMAN
25827,F8WB01_HUMAN
25827,F8WBW7_HUMAN
25827,FBXL2_HUMAN
25827,F8WBS9_HUMAN
25827,F8WE99_HUMAN
25827,F8WCQ8_HUMAN
10920,A0A024R4D1_HUMAN
10920,CSN8_HUMAN
10920,F8WEF2_HUMAN
10920,H7C3S9_HUMAN
10920,E9PGT6_HUMAN
25828,M0QXH0_HUMAN
25828,THIOM_HUMAN
25828,F8WDN2_HUMAN
25828,B4DX69_HUMAN
10921,H3BPG5_HUMAN
10921,H3BP82_HUMAN
10921,H3BTV0_HUMAN
10921,H3BTC0_HUMAN
10921,H3BTY0_HUMAN
10921,H3BMM9_HUMAN
10921,H3BNI3_HUMAN
10921,H3BNU7_HUMAN
10921,H3BUG0_HUMAN
10921,H3BRK4_HUMAN
10921,H3BMS0_HUMAN
10921,H3BTR6_HUMAN
10921,D3DU92_HUMAN
10921,RNPS1_HUMAN
10921,H3BV80_HUMAN
10921,H3BUL0_HUMAN
25825,BACE2_HUMAN
10922,Q9BWD7_HUMAN
10922,G3V1R6_HUMAN
10922,A0A090N8Z7_HUMAN
10922,A0A090N8I0_HUMAN
10922,FASTK_HUMAN
10923,TCP4_HUMAN
10923,Q6IBA2_HUMAN
10923,D6R970_HUMAN
10923,D6RC37_HUMAN
25823,TRYG1_HUMAN
25823,L8EAM4_HUMAN
25824,PRDX5_HUMAN
25821,H0YBI9_HUMAN
25821,MTO1_HUMAN
25821,E5RFF7_HUMAN
25821,E7EWI1_HUMAN
25821,E7EWX0_HUMAN
25821,H0YC00_HUMAN
25821,H0YB81_HUMAN
25821,H7C2S9_HUMAN
25821,E9PHR8_HUMAN
25822,Q5T657_HUMAN
25822,H0YH04_HUMAN
25822,H0Y4S1_HUMAN
25822,H7C5W0_HUMAN
25822,H0YFL9_HUMAN
25822,DNJB5_HUMAN
25820,H3BSK4_HUMAN
25820,A0A087WT96_HUMAN
25820,ARI1_HUMAN
25820,H3BUS0_HUMAN
25820,H3BNB9_HUMAN
129450,A8KAJ9_HUMAN
129450,TYW5_HUMAN
10908,A0A0B4NF33_HUMAN
10908,A0A0B4NFS2_HUMAN
10908,M0R2K2_HUMAN
10908,A0A0B4NFD1_HUMAN
10908,M0QXH7_HUMAN
10908,PLPL6_HUMAN
10908,A0A0B4NEY1_HUMAN
10908,M0R2C2_HUMAN
10908,M0R2H4_HUMAN
10908,M0QZK5_HUMAN
10908,M0QYF5_HUMAN
10908,M0QYT1_HUMAN
10908,M0QZD1_HUMAN
10907,K7ESL1_HUMAN
10907,TXN4A_HUMAN
10907,K7EPA6_HUMAN
10907,K7EMX5_HUMAN
10907,K7EJU2_HUMAN
10907,O14835_HUMAN
10907,K7ES07_HUMAN
10906,F8VWK2_HUMAN
10906,F8VVF3_HUMAN
10906,F8VNX8_HUMAN
10906,S4R2Z9_HUMAN
10906,TRAD1_HUMAN
10906,L8E7W3_HUMAN
10906,A0A024RBK4_HUMAN
10915,G3V220_HUMAN
10915,TCRG1_HUMAN
10916,MAGD2_HUMAN
10916,Q5H909_HUMAN
10916,Q5H907_HUMAN
10916,A0A024R9Y7_HUMAN
10913,EDAR_HUMAN
10914,PAPOA_HUMAN
10914,A0A0C4DGK1_HUMAN
10914,G3V3I9_HUMAN
10914,A0A024R6M3_HUMAN
10914,H0YJL4_HUMAN
10914,A0A024R6J7_HUMAN
10914,G3V457_HUMAN
10914,H0YJ00_HUMAN
10914,L8ECL5_HUMAN
10914,G3V2A0_HUMAN
10914,H0YJZ9_HUMAN
10914,G3XAH6_HUMAN
25836,NIPBL_HUMAN
25836,A2RRA7_HUMAN
25836,H0Y8M3_HUMAN
25836,A6QL62_HUMAN
25836,Q6IEH8_HUMAN
10911,Q5H8X8_HUMAN
10911,A0AVP6_HUMAN
10911,UTS2_HUMAN
25837,H3BMG6_HUMAN
25837,H3BQ97_HUMAN
25837,RAB26_HUMAN
10912,GA45G_HUMAN
10912,Q5VZ88_HUMAN
10912,Q5MAI3_HUMAN
10912,Q6IAW6_HUMAN
25839,Q8N8L9_HUMAN
25839,J3QLW1_HUMAN
25839,J3KNI1_HUMAN
25839,A2VCL3_HUMAN
25839,E9PRT5_HUMAN
25839,B4DDL2_HUMAN
25839,A0A0A0MS45_HUMAN
25839,J3KRB5_HUMAN
25839,A0A024QZ89_HUMAN
25839,H3BMV9_HUMAN
25839,COG4_HUMAN
25839,H3BQB2_HUMAN
25839,H3BSD2_HUMAN
25839,Q6PIW8_HUMAN
10910,SGT1_HUMAN
10910,A8K7W3_HUMAN
10910,B4DYC6_HUMAN
25833,E9PIN6_HUMAN
25833,PO2F3_HUMAN
25833,H0YLC5_HUMAN
25834,F8VTY5_HUMAN
25834,MGT4C_HUMAN
25834,F8VWY2_HUMAN
25830,A0A024R4X9_HUMAN
25830,B7Z2E1_HUMAN
25830,ST4A1_HUMAN
25830,F8WE22_HUMAN
25831,H0YJ72_HUMAN
25831,A0A087WVU6_HUMAN
25831,Q5XJ19_HUMAN
25831,HECD1_HUMAN
25831,Q9BRJ0_HUMAN
25831,H0YJD4_HUMAN
25831,H0YJP0_HUMAN
25831,G3V4V5_HUMAN
25831,H0YJV8_HUMAN
25831,A0A087X2H1_HUMAN
23581,CASPE_HUMAN
23581,B2CIS9_HUMAN
23581,A9UFC0_HUMAN
120103,S36A4_HUMAN
120103,E9PN09_HUMAN
120103,E9PID7_HUMAN
23580,B2R6D8_HUMAN
23580,BORG4_HUMAN
23580,J3QQS6_HUMAN
23580,J3KRZ9_HUMAN
23580,J3QR93_HUMAN
23583,D6RA25_HUMAN
23583,SMUG1_HUMAN
23583,H0YA95_HUMAN
23583,A0A0S2Z526_HUMAN
23583,D6RD88_HUMAN
23583,A0A0U1RRE6_HUMAN
23583,A0A024RAZ8_HUMAN
23583,D6RIA4_HUMAN
23583,D6RAI1_HUMAN
23583,D6RA78_HUMAN
23583,D6RI04_HUMAN
23583,D6RAS0_HUMAN
23582,H3BR23_HUMAN
23582,CCDB1_HUMAN
23582,H3BUF4_HUMAN
23582,H3BQA6_HUMAN
114609,F5H2K1_HUMAN
114609,TIRAP_HUMAN
114609,A0A024R3M4_HUMAN
10939,D3DUJ0_HUMAN
10939,AFG32_HUMAN
10939,K7EP56_HUMAN
10939,Q8TA92_HUMAN
25805,BAMBI_HUMAN
10942,TEST_HUMAN
10942,I3L3C7_HUMAN
10942,I3L3F7_HUMAN
10942,I3L0U2_HUMAN
10942,I3L2G7_HUMAN
25806,F1T0K5_HUMAN
25806,VAX2_HUMAN
10943,MS3L1_HUMAN
10943,C9JXM9_HUMAN
10943,A6NLU8_HUMAN
10943,F8WC61_HUMAN
10943,C9JKR8_HUMAN
10943,H7BYE4_HUMAN
25803,SPDEF_HUMAN
10944,L8E8H2_HUMAN
10944,E9PRZ9_HUMAN
10944,SMAP_HUMAN
10944,E9PM92_HUMAN
10944,E9PQA1_HUMAN
25804,LSM4_HUMAN
25804,V9GZ56_HUMAN
25804,U3KQK1_HUMAN
25804,M0QXB0_HUMAN
25804,U3KQS7_HUMAN
10945,M0R1Y2_HUMAN
10945,ERD21_HUMAN
25809,TTLL1_HUMAN
25809,A0A024R4U6_HUMAN
10946,SF3A3_HUMAN
10946,B4DW90_HUMAN
10947,E7ER80_HUMAN
10947,E5RGF3_HUMAN
10947,H0YAY4_HUMAN
10947,AP3M2_HUMAN
10947,H0YBA0_HUMAN
10947,E5RJ52_HUMAN
10947,E5RI83_HUMAN
10947,H0YBM0_HUMAN
25807,RHBD3_HUMAN
25807,F8WFA9_HUMAN
25807,B0QYJ2_HUMAN
25807,B0QYJ1_HUMAN
25807,A0A024R1J2_HUMAN
10948,J3QLM1_HUMAN
10948,J3KT87_HUMAN
10948,J3QLS1_HUMAN
10948,J3QLA7_HUMAN
10948,C9J555_HUMAN
10948,J3QRM3_HUMAN
10948,J3QRG8_HUMAN
10948,J3KSH0_HUMAN
10948,STAR3_HUMAN
10948,J3QS10_HUMAN
10948,J3KSL3_HUMAN
10949,ROA0_HUMAN
23588,G3V3U8_HUMAN
23588,KLDC2_HUMAN
23588,G3V2H2_HUMAN
23589,H3BQY0_HUMAN
23589,H3BPY5_HUMAN
23589,CHSP1_HUMAN
23589,I3L3X8_HUMAN
23589,H3BSW7_HUMAN
23589,H3BNU9_HUMAN
23589,H3BUY4_HUMAN
23589,H3BTK3_HUMAN
25801,C9JV47_HUMAN
25801,H7C2Z6_HUMAN
25801,C9JWQ8_HUMAN
25801,GRAN_HUMAN
25801,C9JIZ3_HUMAN
25801,H7BXD5_HUMAN
23584,VSIG2_HUMAN
25802,Q9BV00_HUMAN
25802,LMOD1_HUMAN
23585,TM50A_HUMAN
23585,B7Z5M7_HUMAN
23585,Q7RU07_HUMAN
10940,POP1_HUMAN
10940,Q96F88_HUMAN
10940,E5RK39_HUMAN
23586,Q3B797_HUMAN
23586,L8E813_HUMAN
23586,DDX58_HUMAN
23586,A2A376_HUMAN
25800,S39A6_HUMAN
25800,K7EQ91_HUMAN
10941,UD2A1_HUMAN
10941,A0A140T9Z0_HUMAN
10941,D6RFW5_HUMAN
10941,D6RHF3_HUMAN
23587,ELP5_HUMAN
23587,I3L2T0_HUMAN
23587,I3L1Q3_HUMAN
23587,I3L3N8_HUMAN
23587,I3NI50_HUMAN
23587,I3L200_HUMAN
23587,I3L2A9_HUMAN
23587,I3L1A8_HUMAN
23587,I3L437_HUMAN
23594,A0A024R6R3_HUMAN
23594,ORC6_HUMAN
23594,H3BTQ7_HUMAN
23594,H3BMA4_HUMAN
23594,H3BT22_HUMAN
23593,HEBP2_HUMAN
23593,Q05DB4_HUMAN
23593,Q5THN1_HUMAN
23593,C9IZA0_HUMAN
23593,H7C0N7_HUMAN
23592,MAN1_HUMAN
23592,A0A024RBB9_HUMAN
23591,F215A_HUMAN
23590,H0YEE6_HUMAN
23590,DPS1_HUMAN
10928,J3QLT3_HUMAN
10928,E7ENF8_HUMAN
10928,RBP1_HUMAN
150000,ABCCD_HUMAN
25814,B1AHE4_HUMAN
25814,B1AHE3_HUMAN
25814,ATX10_HUMAN
10933,H0YMJ0_HUMAN
10933,H0YLJ3_HUMAN
10933,H0YMT8_HUMAN
10933,MO4L1_HUMAN
10933,H0YNX3_HUMAN
10933,H0YLV1_HUMAN
10933,H0YNI8_HUMAN
10933,Q0VAE4_HUMAN
10933,A5D8W6_HUMAN
10933,H0YNE0_HUMAN
10933,H0YM21_HUMAN
10933,B3KTM8_HUMAN
25816,J3KQT8_HUMAN
25816,B3KUI2_HUMAN
25816,E5RIJ3_HUMAN
25816,TFIP8_HUMAN
25816,D6RCM8_HUMAN
25817,B1B1J6_HUMAN
25817,F19A5_HUMAN
25818,Q6S9W8_HUMAN
25818,KLK5_HUMAN
25818,A0A024R4G4_HUMAN
25818,M0QXX2_HUMAN
25819,NOCT_HUMAN
10938,A0A024R571_HUMAN
10938,C9J2Z4_HUMAN
10938,C9JC03_HUMAN
10938,C9JDQ8_HUMAN
10938,C9IZH1_HUMAN
10938,EHD1_HUMAN
10938,B2R5U3_HUMAN
10938,C9JIJ3_HUMAN
10935,PRDX3_HUMAN
10936,GPR75_HUMAN
23597,C9J7L8_HUMAN
23597,H7C5Q2_HUMAN
23597,F8WDI2_HUMAN
23597,ACOT9_HUMAN
23597,Q96EA2_HUMAN
10930,ABEC2_HUMAN
23598,PATZ1_HUMAN
23598,A0A024R1M5_HUMAN
23598,A0A024R1H7_HUMAN
23598,A0A024R1F8_HUMAN
23595,ORC3_HUMAN
23595,U3KQL3_HUMAN
25813,SAM50_HUMAN
23596,Q6P5W7_HUMAN
23596,L8E9L4_HUMAN
23596,OPN3_HUMAN
23596,Q6GMT1_HUMAN
25865,M0QZC2_HUMAN
25865,M0QZ82_HUMAN
25865,M0R012_HUMAN
25865,B4DTS2_HUMAN
25865,KPCD2_HUMAN
25865,M0R2Z8_HUMAN
25865,A0JLT6_HUMAN
25865,M0R346_HUMAN
25865,M0QXC6_HUMAN
25864,ABHEA_HUMAN
25864,K7N7A0_HUMAN
25864,C9JMW6_HUMAN
25864,C9IYJ8_HUMAN
25864,C9J7W8_HUMAN
25862,UBP49_HUMAN
25862,A6PVU3_HUMAN
25862,H7BZI7_HUMAN
25862,Q5T3E1_HUMAN
25861,WHRN_HUMAN
25861,A0A0C4DFN4_HUMAN
25861,B9EGE6_HUMAN
25861,A0A0A0MRR8_HUMAN
25861,A0A0C4DFT9_HUMAN
114659,J3QSU1_HUMAN
114659,J3QKM3_HUMAN
114659,J3QLI7_HUMAN
114659,J3QLE7_HUMAN
114659,J3KTP0_HUMAN
114659,F5H5K1_HUMAN
114659,LR37B_HUMAN
114659,J3QL10_HUMAN
114659,B4DZ43_HUMAN
114659,B4DSJ3_HUMAN
25870,SUMF2_HUMAN
25870,H7C3B2_HUMAN
25870,A0A0S2Z5C4_HUMAN
25870,J3QT17_HUMAN
25870,F8WEX5_HUMAN
25870,E9PG02_HUMAN
25870,F8WCW9_HUMAN
25870,A8MXB9_HUMAN
25870,F8WA42_HUMAN
25870,F8WEV7_HUMAN
25870,C9JL30_HUMAN
25870,F8WES7_HUMAN
25870,C9J660_HUMAN
25870,A0A0S2Z5Q3_HUMAN
25870,A0A0S2Z548_HUMAN
25870,E9PBT8_HUMAN
25870,J3KQJ1_HUMAN
25870,A0A024RDK8_HUMAN
25871,E9PFF8_HUMAN
25871,B4DJ73_HUMAN
25871,C9J9E3_HUMAN
25871,F8WC60_HUMAN
25871,F2Z3E4_HUMAN
25871,B4DHL5_HUMAN
25871,B4DUV5_HUMAN
25871,NEPRO_HUMAN
25871,F8WDL7_HUMAN
25871,F8WBQ8_HUMAN
120114,E9PQ73_HUMAN
120114,G5EA25_HUMAN
120114,FAT3_HUMAN
120114,Q6S4P6_HUMAN
25876,SPEF1_HUMAN
25879,B3KME9_HUMAN
25879,A0A087X1F8_HUMAN
25879,E5RHM4_HUMAN
25879,A0A087WT20_HUMAN
25879,DCA13_HUMAN
25878,MXRA5_HUMAN
25878,L8ECG1_HUMAN
25873,RL36_HUMAN
25873,J3QSB5_HUMAN
25873,Q9BYF3_HUMAN
25873,J3KTD3_HUMAN
25875,F8W1U1_HUMAN
25875,F8W0R0_HUMAN
25875,F8WCD9_HUMAN
25875,F8W6J0_HUMAN
25875,F8W1Z2_HUMAN
25875,F8VTR1_HUMAN
25875,F8VXQ4_HUMAN
25875,LTMD1_HUMAN
25875,F8VPY5_HUMAN
25875,F8VP71_HUMAN
25875,F8VUZ8_HUMAN
25875,F8VS60_HUMAN
25875,H0YHF4_HUMAN
25875,F8VR33_HUMAN
25875,F8VVQ3_HUMAN
25875,H0YH93_HUMAN
25875,F8VR35_HUMAN
25875,H0YIV5_HUMAN
25875,F8VQE7_HUMAN
25875,F8VZA2_HUMAN
25874,MPC2_HUMAN
25874,Q5R3B4_HUMAN
25874,A0A024R8Z5_HUMAN
115795,FACOS_HUMAN
115795,H0YBI7_HUMAN
137209,ZN572_HUMAN
137209,A1L4E9_HUMAN
120146,TRI64_HUMAN
25842,ASF1A_HUMAN
25841,ABTB2_HUMAN
25840,A0A024R118_HUMAN
25840,F8VQX6_HUMAN
25840,MET7A_HUMAN
25840,H0YI09_HUMAN
25844,YIPF3_HUMAN
25844,D6RFI3_HUMAN
25844,H0Y9A1_HUMAN
25844,D6RAY4_HUMAN
25844,D6RGY8_HUMAN
25844,Q5JTD5_HUMAN
25844,D6RBQ1_HUMAN
25844,E7EQR8_HUMAN
25844,D6RA04_HUMAN
25843,B4DM50_HUMAN
25843,PHOCN_HUMAN
25843,F8W8B0_HUMAN
25843,A0A024R3X9_HUMAN
25843,F8WAQ8_HUMAN
25849,D6RBB6_HUMAN
25849,PARM1_HUMAN
10901,DHRS4_HUMAN
10901,F5GWZ1_HUMAN
10901,H0YNP7_HUMAN
25847,A8K3Z6_HUMAN
25847,APC13_HUMAN
25847,D3DND7_HUMAN
10900,RUN3A_HUMAN
10900,A0A087X0V8_HUMAN
10903,MTMRB_HUMAN
10902,F8WBH2_HUMAN
10902,B4DEG9_HUMAN
10902,H7C026_HUMAN
10902,D6RID0_HUMAN
10902,F8WCS7_HUMAN
10902,B4DN43_HUMAN
10902,B4DMS9_HUMAN
10902,H7C2P4_HUMAN
10902,H0YAH7_HUMAN
10902,C9JV05_HUMAN
10902,F8WDX5_HUMAN
10902,H7C128_HUMAN
10902,B5MCW3_HUMAN
10902,H7C127_HUMAN
10902,H0Y8F9_HUMAN
10902,H0YA84_HUMAN
10902,H7C179_HUMAN
10902,BRD8_HUMAN
10905,H0Y543_HUMAN
10905,Q5T9E3_HUMAN
10905,H0Y7H1_HUMAN
10905,MA1A2_HUMAN
10904,BLCAP_HUMAN
10904,A2A2K9_HUMAN
10904,A2A2K8_HUMAN
25851,TCPR1_HUMAN
25851,C9JUV4_HUMAN
25851,C9J2A1_HUMAN
25851,C9JEV4_HUMAN
25850,K7EQ01_HUMAN
25850,K7EKZ8_HUMAN
25850,B2RCE4_HUMAN
25850,K7ESK8_HUMAN
25850,E9PLT7_HUMAN
25850,ZN345_HUMAN
25850,K7EM63_HUMAN
25850,F8W8R5_HUMAN
25853,X6RBJ8_HUMAN
25853,X6RL26_HUMAN
25853,DCA12_HUMAN
25852,C9JBY2_HUMAN
25852,C9J2I1_HUMAN
25852,C9J625_HUMAN
25852,H7C5B7_HUMAN
25852,C9J8P8_HUMAN
25852,G5E9V6_HUMAN
25852,C9JAA7_HUMAN
25852,H7C4J4_HUMAN
25852,B7Z637_HUMAN
25852,H7C5H2_HUMAN
25852,ARMC8_HUMAN
25852,G5E9V7_HUMAN
25855,G5E9I4_HUMAN
25855,E9PJF5_HUMAN
25855,BRMS1_HUMAN
25855,H0YCF7_HUMAN
25855,E9PPD1_HUMAN
25854,H0Y965_HUMAN
25854,D6RC92_HUMAN
25854,H0Y8Y9_HUMAN
25854,B7ZMB5_HUMAN
25854,H0Y909_HUMAN
25854,A0A0A0MRZ3_HUMAN
25854,F149A_HUMAN
25854,D6RAL4_HUMAN
25854,B9EGU9_HUMAN
25854,D6RGX1_HUMAN
129446,A0A0A0MQZ3_HUMAN
129446,XIRP2_HUMAN
81127,A0A126GWD1_HUMAN
81127,OR4KF_HUMAN
10894,F2Z296_HUMAN
10894,LYVE1_HUMAN
10894,B2R672_HUMAN
10894,E7EPC7_HUMAN
10896,A0A024R947_HUMAN
10896,TISR_HUMAN
23510,Q8IYY2_HUMAN
23510,H0Y3B9_HUMAN
23510,KCTD2_HUMAN
23510,J3QSC8_HUMAN
10897,C9JST7_HUMAN
10897,E9PS11_HUMAN
10897,E9PP02_HUMAN
10897,A6NGW1_HUMAN
10897,E9PK42_HUMAN
10897,E9PIZ0_HUMAN
10897,YIF1A_HUMAN
10897,A8K509_HUMAN
10897,A0A087WUP4_HUMAN
23511,NU188_HUMAN
23511,Q9BS12_HUMAN
10890,RAB10_HUMAN
10890,Q9UL28_HUMAN
10890,Q53SX4_HUMAN
10890,Q53T70_HUMAN
23512,SUZ12_HUMAN
23512,J3QQW9_HUMAN
10891,A0A024R9Q9_HUMAN
10891,D6RBF3_HUMAN
10891,A0A087WVW3_HUMAN
10891,A0A087WTJ3_HUMAN
10891,PRGC1_HUMAN
23513,A0A0G2JMS7_HUMAN
23513,SCRIB_HUMAN
23513,H0YCG0_HUMAN
23513,A0PJK8_HUMAN
23513,A0A0G2JNZ2_HUMAN
23513,H0YDF9_HUMAN
23513,A0A0G2JPP5_HUMAN
10892,MALT1_HUMAN
10892,K7EP42_HUMAN
10892,A8K5S1_HUMAN
23514,H0YBC9_HUMAN
23514,B3KP42_HUMAN
23514,E7EVI9_HUMAN
23514,E5RIB8_HUMAN
23514,E5RHG3_HUMAN
23514,E5RGX8_HUMAN
23514,E5RGV8_HUMAN
23514,E5RIU7_HUMAN
23514,SPIDR_HUMAN
23514,E5RFY2_HUMAN
23514,B4DMX9_HUMAN
23514,E5RJJ2_HUMAN
10893,MMP24_HUMAN
10893,L8E8C1_HUMAN
10893,Q86VV6_HUMAN
23515,MORC3_HUMAN
23515,Q4VBZ9_HUMAN
23515,H0YHQ4_HUMAN
23515,H0YIR5_HUMAN
23515,A2RU29_HUMAN
23515,B4DHJ4_HUMAN
23515,Q86YD6_HUMAN
23516,A0A0S2Z5Z7_HUMAN
23516,E5RFT1_HUMAN
23516,A0A0S2Z5B1_HUMAN
23516,E5RGA7_HUMAN
23516,E5RFZ8_HUMAN
23516,E5RJG5_HUMAN
23516,E5RFF5_HUMAN
23516,A0A0S2Z5C8_HUMAN
23516,S39AE_HUMAN
23516,A0A0S2Z534_HUMAN
23516,E5RJ40_HUMAN
23516,E5RIP4_HUMAN
23517,L8E9T8_HUMAN
23517,D6REC7_HUMAN
23517,SK2L2_HUMAN
23517,H0YAC4_HUMAN
23517,H0Y8U3_HUMAN
23517,Q3MHC9_HUMAN
23518,H7C3T7_HUMAN
23518,Q9BVG5_HUMAN
23518,H7C2F9_HUMAN
23518,C9JIX3_HUMAN
23518,H7C207_HUMAN
23518,H7C1X4_HUMAN
23518,C9JIX1_HUMAN
23518,H7BZ47_HUMAN
23518,R3HD1_HUMAN
129642,C9J2H7_HUMAN
129642,B7Z3I3_HUMAN
129642,MBOA2_HUMAN
129642,H7C5D1_HUMAN
129642,B0AZU0_HUMAN
129642,F8WDJ6_HUMAN
23519,AN32D_HUMAN
10898,CPSF4_HUMAN
10898,H7C016_HUMAN
10898,C9K0K2_HUMAN
10898,H7C419_HUMAN
10898,F8WEL7_HUMAN
10898,B7Z7B0_HUMAN
10898,C9JEV9_HUMAN
10899,JTB_HUMAN
120071,H0YDB8_HUMAN
120071,E9PIZ2_HUMAN
120071,H0YDU6_HUMAN
120071,A0A0C4DGH7_HUMAN
120071,LARG2_HUMAN
120071,B3KP69_HUMAN
23503,G3V230_HUMAN
23503,ZFY26_HUMAN
23503,Q96H43_HUMAN
23503,G3V2D8_HUMAN
23500,F2Z2Q2_HUMAN
23500,DAAM2_HUMAN
23500,A0A0J9YYF7_HUMAN
23500,A0A0J9YX09_HUMAN
23500,Q6DCB0_HUMAN
23506,GSC1L_HUMAN
90527,A8K9Q6_HUMAN
90527,H0YMZ8_HUMAN
90527,H0YKF3_HUMAN
90527,H0YLQ4_HUMAN
90527,H0YNR1_HUMAN
90527,H0YKG3_HUMAN
90527,H0YLI1_HUMAN
90527,B5M0C0_HUMAN
90527,DOXA1_HUMAN
90527,B5M0B7_HUMAN
90527,H0YMH9_HUMAN
90527,B5M0B8_HUMAN
23507,Q537H9_HUMAN
23507,Q49AH5_HUMAN
23507,C9JGJ7_HUMAN
23507,LRC8B_HUMAN
23504,RIMB2_HUMAN
23504,H0YFN4_HUMAN
23504,F5H3X3_HUMAN
90525,B4DWP8_HUMAN
90525,H0YKA8_HUMAN
90525,B3KTY1_HUMAN
90525,H0YMN4_HUMAN
90525,SHF_HUMAN
90525,Q8N9I8_HUMAN
90525,H0YN16_HUMAN
90525,B7ZL62_HUMAN
90525,H0YLD8_HUMAN
90525,B4E1A9_HUMAN
90525,H0YNF2_HUMAN
90525,H0YLW6_HUMAN
90525,B7ZVW1_HUMAN
90525,F8W6V4_HUMAN
90525,H0YLM1_HUMAN
90525,H0YNJ2_HUMAN
23505,H7BZV0_HUMAN
23505,C9J6W0_HUMAN
23505,Q0P631_HUMAN
23505,H7BZ05_HUMAN
23505,TM131_HUMAN
23508,A0A024R6B1_HUMAN
23508,TTC9A_HUMAN
90529,Q5TH77_HUMAN
90529,H0Y4J3_HUMAN
90529,STPG1_HUMAN
23509,OFUT1_HUMAN
120065,OR5P2_HUMAN
120065,A0A126GVJ7_HUMAN
120066,OR5P3_HUMAN
120066,A0A126GVE6_HUMAN
23533,J3KT66_HUMAN
23533,L7RT34_HUMAN
23533,J3KRE9_HUMAN
23533,PI3R5_HUMAN
23533,X6R3K3_HUMAN
23533,J3KSW1_HUMAN
138255,CI135_HUMAN
138255,E9PIA3_HUMAN
138255,H0YD79_HUMAN
138255,H0YDM9_HUMAN
23534,E9PFH4_HUMAN
23534,C9J7E5_HUMAN
23534,B3KMX1_HUMAN
23534,A0A024R794_HUMAN
23534,TNPO3_HUMAN
10870,HCST_HUMAN
23536,H3BP18_HUMAN
23536,H3BU72_HUMAN
23536,H3BP27_HUMAN
23536,A0A0G2JLA8_HUMAN
23536,ADAT1_HUMAN
23536,H3BV89_HUMAN
23536,H3BSM1_HUMAN
23536,H3BNT8_HUMAN
10871,CLM6_HUMAN
23530,Q8N5H5_HUMAN
23530,Q2TB59_HUMAN
23530,NNTM_HUMAN
23530,H0Y8P5_HUMAN
23530,D6RAI5_HUMAN
23530,A0A024R0C3_HUMAN
23530,D6RHU2_HUMAN
23530,H0Y9R2_HUMAN
23530,E9PCX7_HUMAN
23530,D6RCR6_HUMAN
10873,Q6TCH8_HUMAN
10873,O15201_HUMAN
10873,E9PNN2_HUMAN
10873,A0A0U1RVJ9_HUMAN
10873,E9PMB9_HUMAN
10873,L8ECD3_HUMAN
10873,E9PKA0_HUMAN
10873,B2R995_HUMAN
10873,MAON_HUMAN
10873,E9PND9_HUMAN
23531,I3L1Y1_HUMAN
23531,PAQRB_HUMAN
10874,Q9NYL6_HUMAN
10874,Q86WB4_HUMAN
10874,Q86WB5_HUMAN
10874,Q86WB6_HUMAN
10874,A0A0B4J202_HUMAN
10874,NMU_HUMAN
10874,Q1EHW1_HUMAN
10874,E9PDJ7_HUMAN
10874,D6RBC9_HUMAN
23532,E7EMH2_HUMAN
23532,H7C2P3_HUMAN
23532,B7Z7K8_HUMAN
23532,PRAME_HUMAN
23532,B5MD04_HUMAN
23532,B7Z986_HUMAN
23532,E7EW99_HUMAN
23532,A0A0G2JRX8_HUMAN
23532,B7ZAT0_HUMAN
23532,F8WF80_HUMAN
23532,A0A024R1E6_HUMAN
23532,B5MCY4_HUMAN
23532,A0A0G2JRX7_HUMAN
10875,A4D1B8_HUMAN
10875,FGL2_HUMAN
10876,EP3A_HUMAN
10876,W0UTC5_HUMAN
10876,A0A087WUY8_HUMAN
10877,FHR4_HUMAN
10877,I0CMK1_HUMAN
10877,V9GYX2_HUMAN
10877,A0A0C4DH21_HUMAN
10878,A0A087WYK9_HUMAN
10878,Q6NSD3_HUMAN
10878,Q8WW96_HUMAN
10878,FHR3_HUMAN
10879,Q504X8_HUMAN
10879,SMR3B_HUMAN
23538,O52A1_HUMAN
23538,A0A126GVH8_HUMAN
23539,B0QYL4_HUMAN
23539,A0A024R1N8_HUMAN
23539,MOT3_HUMAN
90523,D6RHX6_HUMAN
90523,H0Y8L5_HUMAN
90523,D6R9R6_HUMAN
90523,E9PFJ4_HUMAN
90523,E9PCK9_HUMAN
90523,E2QRH6_HUMAN
90523,MLIP_HUMAN
90523,D6RD42_HUMAN
90522,YIF1B_HUMAN
90522,K7EJQ6_HUMAN
90522,Q9H5F7_HUMAN
90522,K7EPQ7_HUMAN
